transaction_id,customer_id,transaction_date,product_name,product_category,quantity,unit_price,total_amount
31652,3384,2024-07-14,Watch,Accessories,1,212.49,212.49
20812,2204,2024-07-14,Coffee Maker,Home,1,75.02,75.02
12313,1348,2024-07-14,Headphones,Electronics,1,94.51,94.51
25779,2749,2024-07-14,Jeans,Clothing,2,60.86,121.73
4352,488,2024-07-14,Book,Books,1,15.37,15.37
45232,4869,2024-07-14,T-Shirt,Clothing,1,26.54,26.54
19855,2112,2024-07-14,Backpack,Accessories,1,47.12,47.12
39981,4295,2024-07-14,Laptop,Electronics,1,837.83,837.83
9695,1081,2024-07-14,Backpack,Accessories,1,45.85,45.85
27594,2933,2024-07-14,Backpack,Accessories,1,47.81,47.81
30291,3203,2024-07-14,Laptop,Electronics,1,937.55,937.55
38398,4131,2024-07-14,Backpack,Accessories,1,49.8,49.8
29574,3129,2024-07-14,Jeans,Clothing,1,60.85,60.85
17603,1864,2024-07-14,T-Shirt,Clothing,1,23.44,23.44
35752,3854,2024-07-14,Watch,Accessories,1,213.51,213.51
16126,1707,2024-07-14,Watch,Accessories,1,208.7,208.7
15063,1619,2024-07-14,Jeans,Clothing,1,53.74,53.74
39883,4284,2024-07-14,Jeans,Clothing,1,54.16,54.16
17963,1903,2024-07-14,Coffee Maker,Home,1,83.65,83.65
34909,3751,2024-07-14,Coffee Maker,Home,1,81.09,81.09
3271,364,2024-07-14,Sneakers,Footwear,1,77.44,77.44
3264,362,2024-07-14,Coffee Maker,Home,1,84.47,84.47
22274,2359,2024-07-14,Headphones,Electronics,1,96.03,96.03
14090,1520,2024-07-14,Sneakers,Footwear,1,83.73,83.73
44688,4827,2024-07-14,Backpack,Accessories,1,53.7,53.7
12056,1331,2024-07-14,T-Shirt,Clothing,1,22.74,22.74
19460,2069,2024-07-14,T-Shirt,Clothing,1,26.12,26.12
28244,2993,2024-07-14,Laptop,Electronics,3,974.61,2923.84
5330,590,2024-07-14,Jeans,Clothing,1,57.0,57.0
10828,1200,2024-07-14,Watch,Accessories,2,214.53,429.07
19475,2069,2024-07-14,Sneakers,Footwear,3,72.43,217.28
43576,4704,2024-07-14,Coffee Maker,Home,3,71.73,215.19
9939,1115,2024-07-14,Headphones,Electronics,1,96.33,96.33
24197,2590,2024-07-14,Backpack,Accessories,1,48.87,48.87
31276,3320,2024-07-14,Sneakers,Footwear,1,73.39,73.39
24182,2587,2024-07-14,Laptop,Electronics,1,888.41,888.41
25471,2718,2024-07-14,Laptop,Electronics,1,920.29,920.29
15264,1640,2024-07-14,Watch,Accessories,1,218.57,218.57
26331,2819,2024-07-14,Backpack,Accessories,1,48.93,48.93
26305,2814,2024-07-14,Sneakers,Footwear,1,78.86,78.86
17012,1807,2024-07-14,Coffee Maker,Home,1,84.66,84.66
35459,3820,2024-07-14,Jeans,Clothing,2,60.69,121.39
35538,3826,2024-07-14,Book,Books,1,15.12,15.12
41623,4468,2024-07-14,Backpack,Accessories,1,47.42,47.42
30143,3196,2024-07-15,Watch,Accessories,1,180.28,180.28
40268,4317,2024-07-15,Smartphone,Electronics,1,548.78,548.78
17619,1867,2024-07-15,Sneakers,Footwear,1,75.34,75.34
12636,1380,2024-07-15,T-Shirt,Clothing,1,23.04,23.04
14959,1611,2024-07-15,T-Shirt,Clothing,1,23.56,23.56
2155,237,2024-07-15,Sneakers,Footwear,1,77.72,77.72
10288,1145,2024-07-15,Coffee Maker,Home,2,81.84,163.68
12396,1356,2024-07-15,Coffee Maker,Home,1,78.85,78.85
33331,3580,2024-07-15,Sneakers,Footwear,1,80.43,80.43
5516,611,2024-07-15,Book,Books,1,15.48,15.48
11791,1306,2024-07-15,Smartphone,Electronics,1,591.69,591.69
41231,4426,2024-07-15,Headphones,Electronics,1,88.68,88.68
33053,3543,2024-07-15,Jeans,Clothing,2,55.77,111.53
7676,856,2024-07-15,Smartphone,Electronics,2,614.26,1228.52
7184,792,2024-07-15,T-Shirt,Clothing,1,23.88,23.88
38465,4136,2024-07-15,Backpack,Accessories,1,51.23,51.23
32612,3489,2024-07-15,Book,Books,1,15.19,15.19
20456,2172,2024-07-15,Jeans,Clothing,1,61.55,61.55
5275,582,2024-07-15,Backpack,Accessories,1,49.78,49.78
11705,1291,2024-07-15,Coffee Maker,Home,1,74.26,74.26
17182,1825,2024-07-15,Smartphone,Electronics,1,596.33,596.33
27979,2963,2024-07-15,Coffee Maker,Home,3,71.38,214.14
15929,1696,2024-07-15,Backpack,Accessories,1,51.01,51.01
20349,2164,2024-07-15,Jeans,Clothing,1,59.85,59.85
39061,4194,2024-07-15,T-Shirt,Clothing,1,23.47,23.47
37022,3974,2024-07-15,Smartphone,Electronics,1,608.83,608.83
38837,4170,2024-07-15,Headphones,Electronics,1,84.79,84.79
30718,3247,2024-07-15,Watch,Accessories,1,186.2,186.2
39390,4228,2024-07-15,Coffee Maker,Home,2,84.31,168.62
1199,137,2024-07-15,Smartphone,Electronics,1,638.56,638.56
31274,3320,2024-07-15,Sneakers,Footwear,1,75.45,75.45
27780,2948,2024-07-15,Laptop,Electronics,1,857.61,857.61
5068,565,2024-07-15,Book,Books,1,15.76,15.76
45847,4937,2024-07-15,Coffee Maker,Home,1,77.47,77.47
22690,2417,2024-07-15,Smartphone,Electronics,1,639.87,639.87
35367,3807,2024-07-15,Backpack,Accessories,1,49.92,49.92
29433,3102,2024-07-15,Backpack,Accessories,1,50.88,50.88
36632,3932,2024-07-15,Sneakers,Footwear,1,81.78,81.78
26212,2805,2024-07-15,Laptop,Electronics,1,941.81,941.81
14533,1569,2024-07-15,Watch,Accessories,1,216.84,216.84
26337,2819,2024-07-15,Watch,Accessories,1,209.31,209.31
32056,3421,2024-07-15,Laptop,Electronics,1,822.2,822.2
38272,4114,2024-07-15,Laptop,Electronics,3,821.4,2464.19
17460,1848,2024-07-15,Backpack,Accessories,1,49.77,49.77
1332,143,2024-07-15,Sneakers,Footwear,2,79.12,158.24
31237,3314,2024-07-15,Sneakers,Footwear,1,84.78,84.78
2105,233,2024-07-15,Sneakers,Footwear,3,74.83,224.48
39734,4272,2024-07-15,Book,Books,2,15.49,30.98
22530,2395,2024-07-15,Jeans,Clothing,1,57.68,57.68
26456,2831,2024-07-15,T-Shirt,Clothing,1,22.97,22.97
1702,182,2024-07-15,Watch,Accessories,1,193.62,193.62
10660,1191,2024-07-15,Laptop,Electronics,1,851.91,851.91
20976,2216,2024-07-15,Smartphone,Electronics,1,646.25,646.25
5391,599,2024-07-15,Jeans,Clothing,1,57.99,57.99
918,107,2024-07-15,Headphones,Electronics,1,94.27,94.27
18336,1945,2024-07-15,Smartphone,Electronics,1,573.04,573.04
29482,3111,2024-07-16,Sneakers,Footwear,1,82.66,82.66
1343,145,2024-07-16,Smartphone,Electronics,1,619.27,619.27
692,74,2024-07-16,Watch,Accessories,1,214.43,214.43
36717,3944,2024-07-16,Jeans,Clothing,1,53.65,53.65
36150,3901,2024-07-16,T-Shirt,Clothing,1,26.9,26.9
40942,4398,2024-07-16,Coffee Maker,Home,1,77.34,77.34
12626,1380,2024-07-16,Watch,Accessories,1,211.61,211.61
16913,1796,2024-07-16,Smartphone,Electronics,1,658.04,658.04
25434,2717,2024-07-16,Sneakers,Footwear,1,78.7,78.7
7413,817,2024-07-16,Coffee Maker,Home,1,86.05,86.05
16362,1738,2024-07-16,Jeans,Clothing,1,57.43,57.43
7304,804,2024-07-16,Headphones,Electronics,1,95.37,95.37
24772,2635,2024-07-16,Jeans,Clothing,1,55.02,55.02
25145,2688,2024-07-16,Laptop,Electronics,1,974.47,974.47
23991,2577,2024-07-16,Book,Books,1,14.74,14.74
29716,3146,2024-07-16,Backpack,Accessories,1,49.8,49.8
35867,3863,2024-07-16,T-Shirt,Clothing,1,26.97,26.97
17009,1806,2024-07-16,Headphones,Electronics,1,88.11,88.11
3419,381,2024-07-16,Jeans,Clothing,1,54.44,54.44
7239,800,2024-07-16,Smartphone,Electronics,3,580.89,1742.68
25464,2718,2024-07-16,Jeans,Clothing,1,54.36,54.36
40859,4393,2024-07-16,Watch,Accessories,1,205.15,205.15
24521,2617,2024-07-16,Watch,Accessories,1,186.27,186.27
17427,1846,2024-07-16,T-Shirt,Clothing,1,25.58,25.58
13311,1436,2024-07-16,Backpack,Accessories,1,50.77,50.77
45203,4867,2024-07-16,Book,Books,1,14.1,14.1
4871,548,2024-07-16,Sneakers,Footwear,1,80.65,80.65
40306,4322,2024-07-16,Book,Books,2,14.8,29.6
39632,4253,2024-07-16,Backpack,Accessories,1,50.66,50.66
1851,199,2024-07-16,Watch,Accessories,1,195.94,195.94
28651,3035,2024-07-16,Jeans,Clothing,1,59.29,59.29
810,97,2024-07-16,T-Shirt,Clothing,1,22.92,22.92
38389,4131,2024-07-16,Sneakers,Footwear,1,83.24,83.24
32822,3516,2024-07-16,Laptop,Electronics,2,848.55,1697.11
42116,4529,2024-07-16,Coffee Maker,Home,1,79.99,79.99
44134,4770,2024-07-16,Headphones,Electronics,1,92.79,92.79
46365,4993,2024-07-16,Backpack,Accessories,1,50.89,50.89
32621,3489,2024-07-16,T-Shirt,Clothing,1,26.14,26.14
41698,4477,2024-07-16,Watch,Accessories,2,199.53,399.06
45311,4880,2024-07-16,Sneakers,Footwear,1,81.8,81.8
18543,1969,2024-07-16,Jeans,Clothing,1,61.02,61.02
45316,4881,2024-07-16,Headphones,Electronics,1,83.41,83.41
8639,966,2024-07-16,Backpack,Accessories,1,45.66,45.66
40289,4320,2024-07-16,Sneakers,Footwear,1,73.59,73.59
28304,2998,2024-07-16,Backpack,Accessories,1,50.56,50.56
1931,209,2024-07-16,Book,Books,1,14.65,14.65
2747,303,2024-07-16,T-Shirt,Clothing,1,24.53,24.53
44673,4827,2024-07-16,Backpack,Accessories,2,49.33,98.66
33050,3543,2024-07-16,Laptop,Electronics,1,890.34,890.34
45876,4940,2024-07-16,Sneakers,Footwear,1,84.45,84.45
19040,2027,2024-07-16,Coffee Maker,Home,1,83.12,83.12
19398,2062,2024-07-16,Book,Books,3,15.79,47.37
42447,4566,2024-07-16,Backpack,Accessories,1,50.98,50.98
5380,599,2024-07-16,Book,Books,1,15.69,15.69
43643,4713,2024-07-16,Watch,Accessories,1,207.07,207.07
12324,1350,2024-07-16,Sneakers,Footwear,1,84.11,84.11
4572,511,2024-07-16,Jeans,Clothing,1,57.89,57.89
25857,2763,2024-07-16,Coffee Maker,Home,1,86.17,86.17
23612,2514,2024-07-16,T-Shirt,Clothing,1,24.76,24.76
20051,2134,2024-07-16,Smartphone,Electronics,2,569.15,1138.3
44921,4846,2024-07-16,Smartphone,Electronics,1,643.84,643.84
17860,1882,2024-07-16,Headphones,Electronics,1,81.68,81.68
28810,3047,2024-07-16,Book,Books,1,14.78,14.78
8552,948,2024-07-16,Book,Books,1,14.94,14.94
5634,620,2024-07-16,Book,Books,1,14.53,14.53
40694,4374,2024-07-16,Headphones,Electronics,1,92.16,92.16
27075,2884,2024-07-16,Headphones,Electronics,2,83.66,167.33
19722,2094,2024-07-16,Smartphone,Electronics,1,562.59,562.59
28789,3043,2024-07-16,Headphones,Electronics,1,90.43,90.43
23157,2472,2024-07-16,Sneakers,Footwear,1,85.41,85.41
20679,2197,2024-07-16,Headphones,Electronics,2,95.56,191.12
37255,4013,2024-07-16,Jeans,Clothing,1,57.52,57.52
20680,2198,2024-07-17,Jeans,Clothing,1,56.76,56.76
44491,4809,2024-07-17,Laptop,Electronics,1,847.47,847.47
14176,1528,2024-07-17,Headphones,Electronics,1,85.08,85.08
19132,2033,2024-07-17,Backpack,Accessories,1,48.17,48.17
5721,633,2024-07-17,Headphones,Electronics,2,90.35,180.7
34047,3652,2024-07-17,T-Shirt,Clothing,1,25.31,25.31
37976,4081,2024-07-17,Sneakers,Footwear,1,80.09,80.09
27815,2951,2024-07-17,Book,Books,3,13.96,41.87
17110,1818,2024-07-17,Laptop,Electronics,1,929.91,929.91
44811,4840,2024-07-17,T-Shirt,Clothing,1,25.88,25.88
27062,2884,2024-07-17,Headphones,Electronics,1,81.12,81.12
20892,2211,2024-07-17,Sneakers,Footwear,1,81.24,81.24
37678,4055,2024-07-17,Book,Books,1,16.31,16.31
35705,3849,2024-07-17,Headphones,Electronics,2,90.36,180.72
27964,2963,2024-07-17,Headphones,Electronics,1,91.87,91.87
2527,270,2024-07-17,Sneakers,Footwear,1,79.67,79.67
37089,3982,2024-07-17,Jeans,Clothing,1,58.3,58.3
3828,436,2024-07-17,Backpack,Accessories,1,49.4,49.4
3809,435,2024-07-17,T-Shirt,Clothing,2,27.01,54.03
45148,4857,2024-07-17,Smartphone,Electronics,1,605.4,605.4
40477,4348,2024-07-17,Watch,Accessories,1,189.71,189.71
478,56,2024-07-17,Laptop,Electronics,3,862.38,2587.13
30612,3233,2024-07-17,Sneakers,Footwear,1,79.74,79.74
22184,2356,2024-07-17,Sneakers,Footwear,1,74.82,74.82
30366,3214,2024-07-17,Sneakers,Footwear,2,84.12,168.24
535,57,2024-07-17,Jeans,Clothing,2,64.32,128.64
23946,2573,2024-07-17,Coffee Maker,Home,2,83.65,167.3
23972,2577,2024-07-17,Coffee Maker,Home,1,76.23,76.23
25839,2762,2024-07-17,Watch,Accessories,1,194.4,194.4
18263,1936,2024-07-17,Sneakers,Footwear,1,83.47,83.47
24037,2582,2024-07-17,Book,Books,1,15.56,15.56
8018,891,2024-07-17,Watch,Accessories,2,197.13,394.26
24050,2582,2024-07-17,Book,Books,2,14.58,29.16
4214,482,2024-07-17,Sneakers,Footwear,3,78.26,234.79
22761,2419,2024-07-17,Jeans,Clothing,1,64.38,64.38
34479,3702,2024-07-17,T-Shirt,Clothing,2,27.45,54.9
23102,2463,2024-07-17,Book,Books,1,16.41,16.41
30778,3256,2024-07-17,Sneakers,Footwear,2,83.06,166.13
42482,4576,2024-07-17,T-Shirt,Clothing,1,23.71,23.71
34466,3702,2024-07-17,Backpack,Accessories,1,51.63,51.63
37555,4040,2024-07-17,Coffee Maker,Home,1,84.85,84.85
24083,2583,2024-07-17,Jeans,Clothing,1,53.37,53.37
45072,4854,2024-07-17,Book,Books,1,15.18,15.18
35358,3806,2024-07-17,Smartphone,Electronics,2,656.94,1313.88
36165,3901,2024-07-17,T-Shirt,Clothing,1,23.12,23.12
29752,3150,2024-07-17,Watch,Accessories,1,184.81,184.81
7914,880,2024-07-17,Watch,Accessories,2,198.17,396.33
37754,4059,2024-07-17,Book,Books,1,14.84,14.84
11000,1218,2024-07-17,Sneakers,Footwear,1,77.55,77.55
18777,1993,2024-07-17,Headphones,Electronics,1,88.78,88.78
10930,1212,2024-07-17,Book,Books,1,13.58,13.58
41494,4454,2024-07-17,Laptop,Electronics,1,950.14,950.14
6548,707,2024-07-17,Book,Books,1,15.08,15.08
28341,3004,2024-07-17,Watch,Accessories,1,209.09,209.09
17808,1881,2024-07-17,Backpack,Accessories,1,49.92,49.92
5058,565,2024-07-17,Sneakers,Footwear,3,76.36,229.07
4794,543,2024-07-17,Backpack,Accessories,1,47.52,47.52
37846,4071,2024-07-18,Backpack,Accessories,1,51.65,51.65
1246,139,2024-07-18,Coffee Maker,Home,1,73.2,73.2
33006,3532,2024-07-18,Jeans,Clothing,1,62.87,62.87
12519,1371,2024-07-18,T-Shirt,Clothing,1,27.37,27.37
1428,151,2024-07-18,Coffee Maker,Home,1,78.33,78.33
10355,1151,2024-07-18,Coffee Maker,Home,1,77.0,77.0
2245,245,2024-07-18,Laptop,Electronics,1,936.61,936.61
3063,342,2024-07-18,Backpack,Accessories,1,52.97,52.97
43745,4721,2024-07-18,T-Shirt,Clothing,1,24.15,24.15
26946,2873,2024-07-18,T-Shirt,Clothing,1,22.87,22.87
33075,3543,2024-07-18,Jeans,Clothing,1,58.33,58.33
1574,163,2024-07-18,Watch,Accessories,1,191.77,191.77
37697,4055,2024-07-18,Backpack,Accessories,1,50.38,50.38
28658,3035,2024-07-18,T-Shirt,Clothing,1,25.64,25.64
28085,2975,2024-07-18,Smartphone,Electronics,1,636.63,636.63
32831,3517,2024-07-18,T-Shirt,Clothing,1,27.31,27.31
32163,3442,2024-07-18,Sneakers,Footwear,1,82.99,82.99
2611,284,2024-07-18,Laptop,Electronics,1,829.98,829.98
11899,1315,2024-07-18,Headphones,Electronics,1,92.64,92.64
29368,3096,2024-07-18,Headphones,Electronics,1,92.95,92.95
38163,4096,2024-07-18,Backpack,Accessories,1,48.13,48.13
35600,3833,2024-07-18,Book,Books,1,16.46,16.46
9946,1115,2024-07-18,Sneakers,Footwear,1,83.23,83.23
27202,2896,2024-07-18,Watch,Accessories,1,184.45,184.45
30365,3214,2024-07-18,Coffee Maker,Home,2,77.26,154.52
29696,3144,2024-07-18,Jeans,Clothing,1,58.23,58.23
15784,1685,2024-07-18,Headphones,Electronics,1,80.84,80.84
34367,3691,2024-07-18,Book,Books,1,14.87,14.87
6204,678,2024-07-18,Backpack,Accessories,1,44.31,44.31
21324,2246,2024-07-18,Laptop,Electronics,1,952.77,952.77
33281,3572,2024-07-18,T-Shirt,Clothing,1,22.82,22.82
19974,2128,2024-07-18,T-Shirt,Clothing,3,26.63,79.88
33717,3622,2024-07-18,Backpack,Accessories,2,52.91,105.82
23196,2478,2024-07-18,Book,Books,1,15.41,15.41
6492,700,2024-07-18,Smartphone,Electronics,1,546.02,546.02
39628,4251,2024-07-18,Smartphone,Electronics,1,615.92,615.92
19556,2074,2024-07-18,Jeans,Clothing,1,59.12,59.12
18110,1923,2024-07-18,Headphones,Electronics,1,82.56,82.56
42070,4522,2024-07-18,T-Shirt,Clothing,1,24.37,24.37
39503,4237,2024-07-18,Smartphone,Electronics,1,629.25,629.25
17027,1809,2024-07-18,Headphones,Electronics,1,95.06,95.06
33525,3604,2024-07-18,Coffee Maker,Home,1,74.8,74.8
18205,1932,2024-07-18,Jeans,Clothing,3,59.23,177.7
4486,499,2024-07-18,Watch,Accessories,1,214.88,214.88
4183,482,2024-07-18,Jeans,Clothing,1,61.9,61.9
8606,964,2024-07-18,Smartphone,Electronics,1,602.09,602.09
14917,1607,2024-07-18,Book,Books,1,13.84,13.84
41594,4465,2024-07-18,Watch,Accessories,1,188.04,188.04
13992,1511,2024-07-18,Laptop,Electronics,2,897.75,1795.49
5920,653,2024-07-18,Coffee Maker,Home,1,72.9,72.9
4268,484,2024-07-18,Sneakers,Footwear,1,80.53,80.53
44452,4803,2024-07-18,Headphones,Electronics,1,85.21,85.21
13505,1454,2024-07-18,Smartphone,Electronics,2,553.17,1106.33
7208,795,2024-07-18,Book,Books,2,13.8,27.6
8201,907,2024-07-18,Coffee Maker,Home,2,86.78,173.56
42251,4552,2024-07-18,Watch,Accessories,2,189.26,378.52
45007,4852,2024-07-18,Headphones,Electronics,2,95.96,191.92
45340,4882,2024-07-18,Backpack,Accessories,1,47.65,47.65
44619,4822,2024-07-18,Watch,Accessories,1,184.14,184.14
4226,483,2024-07-18,Headphones,Electronics,1,97.89,97.89
21220,2242,2024-07-18,Headphones,Electronics,1,87.95,87.95
33933,3644,2024-07-18,Jeans,Clothing,1,57.05,57.05
7091,781,2024-07-18,Sneakers,Footwear,3,77.98,233.94
21144,2239,2024-07-18,T-Shirt,Clothing,1,23.6,23.6
9863,1107,2024-07-19,Watch,Accessories,2,213.54,427.08
40537,4351,2024-07-19,Jeans,Clothing,1,54.18,54.18
24858,2647,2024-07-19,Jeans,Clothing,1,53.56,53.56
29886,3166,2024-07-19,Book,Books,2,16.0,31.99
23616,2514,2024-07-19,Smartphone,Electronics,1,639.67,639.67
7781,865,2024-07-19,Jeans,Clothing,1,59.33,59.33
17970,1903,2024-07-19,Laptop,Electronics,1,814.61,814.61
37705,4055,2024-07-19,Laptop,Electronics,1,864.24,864.24
32196,3443,2024-07-19,Headphones,Electronics,1,87.31,87.31
14216,1533,2024-07-19,Smartphone,Electronics,1,643.37,643.37
14942,1608,2024-07-19,Watch,Accessories,1,195.73,195.73
39021,4187,2024-07-19,Laptop,Electronics,1,932.03,932.03
22066,2340,2024-07-19,Watch,Accessories,1,191.67,191.67
29264,3089,2024-07-19,Watch,Accessories,1,206.41,206.41
20173,2148,2024-07-19,Watch,Accessories,1,211.01,211.01
9589,1068,2024-07-19,Coffee Maker,Home,2,78.92,157.84
526,57,2024-07-19,Coffee Maker,Home,1,74.21,74.21
31739,3388,2024-07-19,Sneakers,Footwear,1,85.41,85.41
35676,3847,2024-07-19,T-Shirt,Clothing,1,26.79,26.79
14075,1517,2024-07-19,Book,Books,1,13.55,13.55
40030,4298,2024-07-19,Sneakers,Footwear,1,82.93,82.93
4801,544,2024-07-19,Book,Books,2,13.89,27.78
36148,3899,2024-07-19,Smartphone,Electronics,1,630.12,630.12
34655,3722,2024-07-19,Smartphone,Electronics,1,591.24,591.24
44538,4815,2024-07-19,Smartphone,Electronics,2,618.24,1236.48
28743,3040,2024-07-19,T-Shirt,Clothing,1,25.34,25.34
10792,1198,2024-07-19,Backpack,Accessories,1,45.12,45.12
37248,4009,2024-07-19,Headphones,Electronics,1,96.3,96.3
5107,573,2024-07-19,Smartphone,Electronics,1,639.61,639.61
18025,1910,2024-07-19,Sneakers,Footwear,1,74.09,74.09
29097,3078,2024-07-19,Headphones,Electronics,2,82.33,164.65
17404,1845,2024-07-19,Jeans,Clothing,1,63.29,63.29
27782,2948,2024-07-19,Headphones,Electronics,1,92.64,92.64
37263,4013,2024-07-19,Laptop,Electronics,1,927.43,927.43
37522,4039,2024-07-19,Jeans,Clothing,1,54.83,54.83
41367,4446,2024-07-19,Smartphone,Electronics,1,604.58,604.58
25627,2732,2024-07-19,Backpack,Accessories,1,51.72,51.72
4946,554,2024-07-19,Jeans,Clothing,1,60.57,60.57
28646,3035,2024-07-19,Laptop,Electronics,1,966.01,966.01
8529,944,2024-07-19,Backpack,Accessories,1,51.6,51.6
39747,4272,2024-07-19,Laptop,Electronics,1,832.43,832.43
33904,3641,2024-07-19,Laptop,Electronics,1,863.71,863.71
11478,1272,2024-07-19,Headphones,Electronics,1,93.11,93.11
6476,696,2024-07-19,Sneakers,Footwear,1,80.23,80.23
9373,1032,2024-07-19,Jeans,Clothing,2,56.42,112.85
21307,2246,2024-07-19,Backpack,Accessories,1,48.57,48.57
11079,1229,2024-07-19,Smartphone,Electronics,1,542.69,542.69
42245,4552,2024-07-19,Watch,Accessories,1,206.22,206.22
43059,4645,2024-07-19,Watch,Accessories,1,195.53,195.53
13118,1420,2024-07-19,Book,Books,1,15.89,15.89
17798,1881,2024-07-19,Smartphone,Electronics,1,644.6,644.6
7134,783,2024-07-19,T-Shirt,Clothing,1,26.08,26.08
15534,1666,2024-07-19,Headphones,Electronics,2,84.94,169.87
41785,4485,2024-07-19,Watch,Accessories,1,206.55,206.55
21053,2224,2024-07-19,Book,Books,1,16.32,16.32
20996,2216,2024-07-19,Headphones,Electronics,1,85.83,85.83
16653,1763,2024-07-19,Sneakers,Footwear,1,85.76,85.76
31294,3320,2024-07-19,Watch,Accessories,1,218.11,218.11
44915,4846,2024-07-19,Laptop,Electronics,1,967.08,967.08
40938,4398,2024-07-19,Smartphone,Electronics,1,620.58,620.58
28079,2975,2024-07-19,Laptop,Electronics,1,846.76,846.76
34591,3714,2024-07-19,Smartphone,Electronics,2,586.48,1172.97
32156,3441,2024-07-19,Backpack,Accessories,1,49.75,49.75
38493,4138,2024-07-19,Watch,Accessories,1,217.21,217.21
31568,3367,2024-07-19,Backpack,Accessories,1,46.19,46.19
19317,2059,2024-07-19,Sneakers,Footwear,2,77.55,155.11
34308,3689,2024-07-19,Laptop,Electronics,1,821.19,821.19
25470,2718,2024-07-19,Coffee Maker,Home,1,77.3,77.3
29391,3099,2024-07-19,Headphones,Electronics,1,96.12,96.12
42490,4576,2024-07-19,Sneakers,Footwear,1,76.11,76.11
42132,4529,2024-07-19,Smartphone,Electronics,2,574.62,1149.25
45304,4878,2024-07-19,Smartphone,Electronics,1,579.69,579.69
41162,4419,2024-07-19,Smartphone,Electronics,2,605.29,1210.59
43549,4701,2024-07-19,Sneakers,Footwear,1,78.19,78.19
4978,558,2024-07-19,Sneakers,Footwear,1,81.48,81.48
43663,4715,2024-07-19,Watch,Accessories,1,210.83,210.83
7449,825,2024-07-19,Jeans,Clothing,1,54.59,54.59
9093,1017,2024-07-19,Coffee Maker,Home,1,75.24,75.24
22429,2381,2024-07-20,Headphones,Electronics,1,85.71,85.71
11312,1241,2024-07-20,Jeans,Clothing,2,63.81,127.61
11967,1325,2024-07-20,Sneakers,Footwear,1,76.83,76.83
38331,4119,2024-07-20,Jeans,Clothing,2,54.3,108.6
30920,3278,2024-07-20,Smartphone,Electronics,1,566.89,566.89
1489,156,2024-07-20,Headphones,Electronics,1,85.79,85.79
40077,4301,2024-07-20,Coffee Maker,Home,2,74.48,148.97
36403,3920,2024-07-20,Laptop,Electronics,1,938.32,938.32
21342,2247,2024-07-20,Watch,Accessories,1,181.84,181.84
9606,1070,2024-07-20,Watch,Accessories,1,216.13,216.13
20280,2159,2024-07-20,T-Shirt,Clothing,1,27.14,27.14
20818,2204,2024-07-20,Backpack,Accessories,3,53.31,159.94
9725,1090,2024-07-20,T-Shirt,Clothing,1,27.12,27.12
1412,150,2024-07-20,Laptop,Electronics,1,869.51,869.51
29007,3066,2024-07-20,Jeans,Clothing,1,58.92,58.92
31477,3359,2024-07-20,Headphones,Electronics,1,95.39,95.39
11352,1249,2024-07-20,Watch,Accessories,2,194.51,389.01
38354,4125,2024-07-20,Book,Books,1,13.67,13.67
27317,2900,2024-07-20,Headphones,Electronics,1,86.8,86.8
26888,2871,2024-07-20,Laptop,Electronics,1,848.27,848.27
31667,3384,2024-07-20,Backpack,Accessories,1,44.73,44.73
44919,4846,2024-07-20,Headphones,Electronics,1,91.95,91.95
29317,3094,2024-07-20,Watch,Accessories,1,197.77,197.77
4317,487,2024-07-20,Book,Books,1,14.5,14.5
2006,222,2024-07-20,Smartphone,Electronics,1,545.18,545.18
18242,1935,2024-07-20,Watch,Accessories,1,180.12,180.12
37973,4081,2024-07-20,T-Shirt,Clothing,1,26.43,26.43
6187,675,2024-07-20,Sneakers,Footwear,1,85.24,85.24
13335,1437,2024-07-20,T-Shirt,Clothing,1,24.76,24.76
15323,1648,2024-07-20,Watch,Accessories,1,199.01,199.01
4089,474,2024-07-20,T-Shirt,Clothing,2,22.66,45.31
17184,1825,2024-07-20,Laptop,Electronics,1,977.33,977.33
29415,3099,2024-07-20,Smartphone,Electronics,1,570.84,570.84
42719,4599,2024-07-20,Watch,Accessories,2,203.04,406.07
45525,4902,2024-07-20,Backpack,Accessories,2,46.06,92.12
6449,691,2024-07-20,T-Shirt,Clothing,1,27.37,27.37
25318,2702,2024-07-20,Book,Books,1,13.94,13.94
24618,2621,2024-07-20,Laptop,Electronics,1,868.14,868.14
45703,4914,2024-07-20,Coffee Maker,Home,1,78.58,78.58
33177,3561,2024-07-20,Coffee Maker,Home,1,85.54,85.54
6661,728,2024-07-20,Laptop,Electronics,1,974.93,974.93
25133,2686,2024-07-20,Sneakers,Footwear,1,77.11,77.11
18793,1997,2024-07-20,Headphones,Electronics,2,86.36,172.72
25076,2680,2024-07-20,Jeans,Clothing,2,60.01,120.02
40928,4397,2024-07-20,Smartphone,Electronics,2,605.54,1211.08
11141,1232,2024-07-20,Headphones,Electronics,1,94.94,94.94
28440,3015,2024-07-20,Sneakers,Footwear,2,84.82,169.64
8285,923,2024-07-20,Book,Books,1,16.21,16.21
18227,1932,2024-07-20,T-Shirt,Clothing,1,24.43,24.43
34291,3688,2024-07-20,Jeans,Clothing,2,57.01,114.02
34924,3751,2024-07-20,Laptop,Electronics,1,896.05,896.05
20005,2131,2024-07-20,Smartphone,Electronics,3,567.47,1702.42
11826,1307,2024-07-20,Sneakers,Footwear,1,82.11,82.11
